ID,Date,Element,Data_Value
GMW00034068,2005-01-10,TMIN,37
GMW00034068,2012-09-19,TMIN,48
GMW00034068,2012-12-01,TMAX,35
GME00121246,2007-04-10,TMAX,171
GMW00035032,2008-02-25,TMAX,127
GME00121246,2011-09-28,TMIN,119
GMW00035032,2015-09-01,TMAX,264
GMW00035032,2015-09-01,TMIN,137
GMW00035032,2007-11-26,TMIN,12
GMW00035032,2009-12-16,TMIN,-19
GMW00035032,2006-02-24,TMAX,76
GMW00035032,2009-12-16,TMAX,6
GMW00035032,2006-02-24,TMIN,0
GMW00035032,2011-12-14,TMIN,38
GMW00035032,2011-12-14,TMAX,89
GMW00034068,2012-05-31,TMAX,245
GMW00034068,2012-05-31,TMIN,117
GME00121246,2008-12-30,TMIN,-75
GME00121246,2008-12-30,TMAX,11
GME00121246,2011-09-28,TMAX,259
GMW00034068,2009-03-03,TMAX,107
GMW00034068,2009-03-03,TMIN,-7
GMW00035032,2011-04-09,TMAX,195
GMW00035032,2009-07-24,TMIN,162
GMW00035032,2009-07-24,TMAX,242
GMW00035032,2007-10-01,TMAX,211
GMW00035032,2011-11-23,TMAX,98
GME00121246,2015-02-03,TMAX,40
GMW00034068,2006-07-06,TMAX,295
GMW00034068,2006-07-06,TMIN,178
GMW00034068,2015-03-01,TMAX,108
GMW00035032,2011-11-23,TMIN,-10
GMW00034068,2015-03-01,TMIN,23
GMW00034068,2010-10-09,TMAX,189
GMW00034068,2010-10-09,TMIN,75
GMW00034068,2009-01-03,TMIN,-93
GMW00035032,2015-03-01,TMAX,103
GMW00034068,2012-12-24,TMIN,68
GMW00034068,2012-12-24,TMAX,138
GME00121246,2011-04-24,TMIN,89
GMW00035032,2011-04-09,TMIN,87
GME00121246,2013-08-28,TMIN,116
GME00121246,2013-08-28,TMAX,235
GMW00034068,2005-09-12,TMAX,191
GME00121246,2011-05-07,TMIN,66
GMW00034068,2005-09-12,TMIN,160
GMW00034068,2007-08-06,TMAX,323
GMW00034068,2014-03-14,TMIN,-5
GME00121246,2007-04-19,TMAX,189
GME00121246,2007-04-19,TMIN,4
GME00121246,2011-05-07,TMAX,269
GMW00035032,2015-04-28,TMIN,20
GMW00035032,2015-04-28,TMAX,149
GME00121246,2011-04-24,TMAX,255
GMW00034068,2014-03-14,TMAX,190
GMW00035032,2007-09-22,TMIN,73
GMW00035032,2007-09-22,TMAX,233
GMW00034068,2007-08-06,TMIN,130
GME00121246,2015-10-06,TMIN,132
GME00121246,2007-05-19,TMAX,232
GMW00034068,2015-07-27,TMIN,155
GMW00034068,2012-09-13,TMIN,75
GME00121246,2007-05-19,TMIN,85
GMW00034068,2015-07-27,TMAX,241
GMW00034068,2008-05-18,TMAX,203
GMW00034068,2015-02-22,TMAX,69
GMW00034068,2015-02-22,TMIN,-27
GME00121246,2013-08-09,TMIN,128
GME00121246,2013-08-09,TMAX,239
GMW00035032,2012-05-05,TMAX,150
GMW00035032,2012-05-05,TMIN,96
GMW00034068,2014-12-22,TMAX,85
GMW00034068,2014-12-22,TMIN,71
GMW00034068,2008-04-08,TMAX,108
GMW00034068,2008-04-08,TMIN,-25
GME00121246,2007-09-28,TMIN,88
GME00121246,2007-09-28,TMAX,120
GMW00035032,2009-09-15,TMIN,76
GME00121246,2014-03-26,TMAX,117
GME00121246,2014-03-26,TMIN,-20
GMW00035032,2009-09-15,TMAX,188
GME00121246,2015-10-06,TMAX,200
GMW00034068,2007-11-29,TMIN,-37
GMW00034068,2011-12-31,TMIN,24
GMW00034068,2007-11-29,TMAX,35
GMW00035032,2015-06-14,TMAX,277
GMW00034068,2008-05-18,TMIN,106
GMW00035032,2012-03-26,TMIN,71
GMW00035032,2012-03-26,TMAX,194
GMW00034068,2011-12-31,TMAX,86
GMW00035032,2015-03-01,TMIN,23
GME00121246,2011-06-30,TMIN,124
GME00121246,2011-06-30,TMAX,212
GME00121246,2010-03-21,TMIN,94
GME00121246,2014-12-03,TMIN,-2
GME00121246,2010-03-21,TMAX,167
GMW00034068,2012-11-07,TMAX,85
GMW00034068,2012-11-07,TMIN,38
GMW00034068,2012-09-13,TMAX,186
GME00121246,2014-12-03,TMAX,23
GME00121246,2014-08-31,TMAX,198
GME00121246,2014-08-31,TMIN,109
GMW00034068,2005-12-21,TMAX,39
GMW00034068,2009-02-16,TMAX,10
GMW00034068,2005-08-26,TMAX,219
GMW00035032,2007-11-26,TMAX,64
GMW00034068,2005-12-21,TMIN,-9
GMW00035032,2009-04-16,TMIN,101
GME00121246,2007-02-03,TMIN,-1
GMW00034068,2005-08-26,TMIN,97
GMW00035032,2011-04-20,TMAX,243
GMW00035032,2010-01-02,TMAX,10
GMW00034068,2006-05-27,TMAX,225
GME00121246,2011-08-11,TMIN,139
GMW00035032,2011-04-20,TMIN,60
GMW00035032,2009-10-20,TMIN,0
GMW00034068,2006-05-27,TMIN,155
GMW00035032,2009-10-20,TMAX,110
GMW00034068,2007-01-24,TMAX,-8
GMW00034068,2009-02-16,TMIN,-13
GME00121246,2007-02-03,TMAX,97
GMW00035032,2009-04-16,TMAX,201
GMW00034068,2007-01-24,TMIN,-44
GMW00035032,2010-01-02,TMIN,-21
GME00121246,2011-08-11,TMAX,245
GMW00034068,2006-09-19,TMAX,232
GMW00034068,2006-09-19,TMIN,145
GME00121246,2005-12-22,TMIN,3
GMW00035032,2015-08-04,TMAX,286
GME00121246,2005-10-04,TMIN,123
GMW00034068,2009-10-15,TMAX,76
GMW00035032,2012-06-05,TMIN,86
GMW00035032,2015-08-04,TMIN,128
GMW00034068,2006-09-23,TMIN,124
GMW00034068,2006-09-23,TMAX,261
GME00121246,2007-01-10,TMIN,78
GME00121246,2010-08-13,TMAX,237
GMW00034068,2007-12-08,TMAX,76
GME00121246,2007-01-10,TMAX,136
GMW00034068,2007-12-08,TMIN,43
GMW00034068,2011-10-01,TMIN,83
GMW00034068,2009-10-15,TMIN,-11
GMW00035032,2013-08-18,TMAX,233
GMW00034068,2011-10-01,TMAX,266
GMW00035032,2013-08-18,TMIN,175
GMW00035032,2014-04-25,TMIN,124
GMW00035032,2014-04-25,TMAX,259
GMW00034068,2009-12-06,TMAX,105
GMW00034068,2009-12-06,TMIN,72
GMW00034068,2009-05-23,TMIN,67
GMW00034068,2009-05-23,TMAX,256
GME00121246,2011-10-04,TMAX,261
GME00121246,2012-01-10,TMAX,89
GMW00034068,2015-12-26,TMIN,50
GME00121246,2008-08-24,TMAX,214
GMW00035032,2012-06-05,TMAX,167
GMW00034068,2012-10-25,TMIN,65
GMW00034068,2012-10-25,TMAX,98
GME00121246,2008-01-05,TMAX,73
GME00121246,2008-08-24,TMIN,100
GMW00035032,2010-11-10,TMIN,41
GME00121246,2005-10-04,TMAX,181
GMW00034068,2009-05-30,TMAX,226
GME00121246,2010-01-25,TMIN,-30
GME00121246,2010-01-25,TMAX,-10
GMW00034068,2008-06-25,TMIN,185
GMW00034068,2008-06-25,TMAX,312
GMW00034068,2008-04-23,TMAX,185
GMW00034068,2014-11-04,TMAX,154
GMW00034068,2014-11-04,TMIN,96
GMW00034068,2013-06-07,TMIN,112
GME00121246,2013-04-10,TMAX,121
GMW00034068,2013-05-14,TMAX,183
GME00121246,2013-04-10,TMIN,64
GMW00034068,2008-03-20,TMAX,85
GMW00034068,2013-05-14,TMIN,74
GME00121246,2008-05-17,TMAX,222
GMW00034068,2008-03-20,TMIN,-13
GME00121246,2008-05-17,TMIN,127
GMW00034068,2013-06-07,TMAX,264
GMW00035032,2005-06-11,TMIN,107
GME00121246,2011-10-04,TMIN,92
GMW00035032,2005-06-11,TMAX,161
GMW00035032,2011-12-17,TMAX,67
GMW00035032,2011-12-17,TMIN,9
GMW00035032,2011-11-25,TMIN,-22
GMW00034068,2009-05-30,TMIN,103
GMW00035032,2005-10-17,TMIN,32
GME00121246,2010-09-06,TMAX,201
GME00121246,2010-09-06,TMIN,62
GMW00034068,2008-07-08,TMAX,205
GMW00034068,2008-07-08,TMIN,149
GMW00034068,2009-01-03,TMAX,12
GMW00035032,2011-11-25,TMAX,32
GMW00035032,2005-10-17,TMAX,144
GMW00035032,2009-02-01,TMAX,21
GMW00035032,2010-11-10,TMAX,103
GMW00034068,2010-06-14,TMIN,141
GMW00035032,2015-09-18,TMIN,95
GMW00034068,2007-02-27,TMIN,49
GMW00035032,2005-03-15,TMAX,144
GME00121246,2010-10-27,TMIN,16
GME00121246,2009-07-10,TMIN,121
GME00121246,2009-07-10,TMAX,183
GME00121246,2010-10-27,TMAX,105
GMW00035032,2005-03-15,TMIN,-10
GMW00034068,2005-11-03,TMAX,197
GME00121246,2008-01-21,TMIN,76
GMW00034068,2014-09-02,TMIN,111
GMW00034068,2005-01-10,TMAX,132
GMW00034068,2014-09-02,TMAX,213
GMW00034068,2010-06-04,TMAX,265
GMW00034068,2010-06-04,TMIN,99
GMW00034068,2013-02-01,TMIN,60
GMW00034068,2013-02-01,TMAX,92
GMW00034068,2010-08-23,TMIN,165
GME00121246,2010-08-13,TMIN,140
GMW00034068,2005-11-01,TMAX,167
GMW00034068,2005-11-01,TMIN,72
GMW00034068,2010-08-23,TMAX,258
GMW00034068,2005-06-18,TMAX,279
GMW00034068,2007-02-27,TMAX,84
GMW00035032,2005-01-24,TMIN,-16
GME00121246,2011-03-11,TMAX,118
GME00121246,2009-01-29,TMAX,27
GME00121246,2009-01-29,TMIN,-35
GME00121246,2005-12-22,TMAX,26
GME00121246,2006-06-28,TMAX,240
GME00121246,2006-06-28,TMIN,150
GME00121246,2011-03-11,TMIN,22
GMW00034068,2015-04-16,TMAX,245
GMW00034068,2005-06-18,TMIN,148
GMW00034068,2012-11-13,TMIN,-18
GMW00035032,2013-11-25,TMAX,38
GMW00035032,2013-11-25,TMIN,-26
GMW00034068,2015-04-16,TMIN,78
GME00121246,2012-01-10,TMIN,38
GMW00034068,2015-12-26,TMAX,142
GMW00035032,2015-05-30,TMAX,178
GMW00035032,2015-05-30,TMIN,77
GMW00034068,2010-06-14,TMAX,223
GMW00035032,2007-03-30,TMAX,165
GMW00035032,2007-03-30,TMIN,37
GMW00035032,2012-08-25,TMAX,263
GMW00035032,2013-01-09,TMIN,28
GME00121246,2015-08-17,TMAX,164
GMW00035032,2013-01-09,TMAX,51
GME00121246,2015-07-19,TMAX,292
GME00121246,2015-08-17,TMIN,145
GME00121246,2010-02-24,TMIN,75
GMW00035032,2015-09-18,TMAX,202
GMW00035032,2005-01-24,TMAX,15
GME00121246,2013-10-24,TMIN,79
GME00121246,2013-10-24,TMAX,182
GMW00035032,2012-08-25,TMIN,183
GMW00035032,2007-10-01,TMIN,96
GMW00034068,2012-11-13,TMAX,87
GME00121246,2007-10-01,TMIN,84
GME00121246,2011-05-03,TMAX,136
GME00121246,2015-07-19,TMIN,175
GME00121246,2008-01-21,TMAX,124
GME00121246,2011-05-03,TMIN,17
GMW00034068,2007-10-25,TMAX,113
GME00121246,2010-02-24,TMAX,122
GMW00034068,2007-10-25,TMIN,67
GME00121246,2009-06-16,TMIN,107
GME00121246,2010-03-15,TMIN,36
GMW00035032,2009-02-01,TMIN,-14
GMW00035032,2013-12-03,TMIN,-11
GMW00035032,2013-12-03,TMAX,64
GME00121246,2005-09-05,TMAX,276
GMW00035032,2014-04-11,TMAX,201
GMW00035032,2014-04-11,TMIN,87
GME00121246,2013-09-20,TMIN,101
GME00121246,2012-11-29,TMAX,59
GME00121246,2006-10-18,TMIN,26
GME00121246,2006-10-18,TMAX,171
GME00121246,2012-11-29,TMIN,31
GMW00035032,2007-06-09,TMAX,298
GME00121246,2006-12-24,TMIN,-19
GMW00035032,2011-02-08,TMIN,-15
GME00121246,2015-06-10,TMAX,218
GMW00034068,2008-03-11,TMIN,77
GME00121246,2006-12-24,TMAX,11
GME00121246,2009-01-18,TMAX,55
GME00121246,2009-01-18,TMIN,-1
GMW00035032,2011-02-08,TMAX,116
GMW00035032,2010-05-21,TMIN,92
GMW00035032,2010-05-21,TMAX,214
GMW00034068,2007-06-13,TMIN,131
GME00121246,2015-06-10,TMIN,97
GMW00034068,2011-10-05,TMAX,205
GMW00034068,2011-10-05,TMIN,121
GMW00035032,2011-12-04,TMAX,103
GMW00034068,2007-08-07,TMAX,231
GMW00035032,2005-05-15,TMAX,153
GMW00034068,2011-04-11,TMIN,45
GMW00034068,2011-04-11,TMAX,235
GMW00035032,2007-06-09,TMIN,157
GME00121246,2011-01-16,TMIN,-3
GMW00034068,2012-05-11,TMIN,132
GMW00034068,2012-05-11,TMAX,321
GME00121246,2011-01-16,TMAX,101
GMW00035032,2012-05-01,TMAX,239
GMW00035032,2015-01-08,TMAX,93
GMW00035032,2014-11-10,TMIN,64
GMW00035032,2014-11-10,TMAX,105
GMW00034068,2014-01-20,TMAX,53
GMW00034068,2014-01-20,TMIN,4
GMW00035032,2008-10-24,TMIN,13
GMW00035032,2012-07-22,TMIN,68
GME00121246,2009-11-10,TMAX,65
GMW00035032,2012-07-22,TMAX,213
GME00121246,2009-11-10,TMIN,45
GME00121246,2013-12-02,TMAX,87
GMW00035032,2010-03-25,TMAX,206
GMW00034068,2007-11-09,TMAX,96
GMW00034068,2007-11-09,TMIN,46
GMW00035032,2010-03-25,TMIN,62
GMW00035032,2015-11-09,TMAX,191
GMW00035032,2015-11-09,TMIN,114
GMW00035032,2006-11-21,TMIN,58
GME00121246,2005-12-20,TMIN,1
GMW00034068,2015-11-12,TMIN,35
GMW00035032,2011-12-04,TMIN,65
GME00121246,2013-03-09,TMIN,62
GMW00034068,2012-11-29,TMIN,28
GME00121246,2007-02-23,TMIN,25
GME00121246,2005-12-20,TMAX,47
GMW00035032,2005-04-25,TMAX,150
GME00121246,2013-12-02,TMIN,-14
GMW00035032,2006-11-21,TMAX,112
GME00121246,2015-01-20,TMIN,-38
GME00121246,2007-02-23,TMAX,136
GMW00035032,2015-09-30,TMAX,181
GME00121246,2013-03-09,TMAX,146
GME00121246,2012-07-14,TMIN,139
GMW00035032,2011-08-19,TMIN,132
GMW00035032,2011-08-19,TMAX,263
GMW00034068,2005-03-21,TMAX,168
GMW00034068,2005-03-21,TMIN,33
GMW00035032,2007-01-09,TMIN,91
GMW00035032,2006-01-11,TMAX,-7
GMW00035032,2006-11-02,TMAX,71
GMW00035032,2006-11-02,TMIN,-13
GME00121246,2010-08-23,TMIN,163
GME00121246,2012-02-02,TMAX,-37
GME00121246,2014-05-30,TMAX,158
GME00121246,2012-02-02,TMIN,-117
GME00121246,2009-04-24,TMIN,37
GME00121246,2013-07-19,TMIN,173
GME00121246,2009-04-24,TMAX,187
GMW00035032,2006-10-23,TMAX,168
GMW00035032,2006-10-23,TMIN,141
GMW00035032,2009-03-02,TMIN,29
GME00121246,2013-12-06,TMIN,9
GME00121246,2013-11-30,TMIN,19
GME00121246,2013-11-30,TMAX,54
GME00121246,2009-08-15,TMIN,118
GME00121246,2009-08-15,TMAX,287
GMW00035032,2010-03-18,TMAX,179
GMW00035032,2010-07-02,TMAX,336
GMW00034068,2012-03-29,TMIN,16
GME00121246,2015-02-21,TMIN,12
GME00121246,2010-08-23,TMAX,237
GME00121246,2013-09-20,TMAX,168
GMW00035032,2007-01-09,TMAX,138
GME00121246,2014-05-30,TMIN,60
GMW00034068,2012-03-29,TMAX,183
GMW00035032,2012-05-01,TMIN,136
GMW00035032,2008-10-22,TMAX,102
GMW00035032,2010-03-18,TMIN,29
GME00121246,2012-07-14,TMAX,211
GME00121246,2015-02-25,TMIN,4
GME00121246,2015-07-11,TMAX,318
GME00121246,2015-07-11,TMIN,103
GMW00035032,2013-12-10,TMIN,-4
GME00121246,2015-02-25,TMAX,88
GMW00034068,2007-06-13,TMAX,271
GME00121246,2008-10-05,TMAX,138
GMW00035032,2013-12-10,TMAX,89
GMW00035032,2015-09-30,TMIN,90
GME00121246,2011-11-25,TMIN,-29
GME00121246,2008-10-05,TMIN,65
GMW00034068,2015-01-14,TMAX,97
GME00121246,2015-09-26,TMIN,116
GMW00035032,2008-10-22,TMIN,64
GME00121246,2015-09-26,TMAX,174
GMW00035032,2010-05-06,TMAX,77
GME00121246,2013-04-25,TMIN,75
GME00121246,2011-11-25,TMAX,35
GMW00034068,2010-01-22,TMIN,-7
GMW00034068,2010-01-22,TMAX,48
GME00121246,2006-09-18,TMIN,160
GMW00035032,2007-04-16,TMAX,266
GME00121246,2013-04-25,TMAX,261
GME00121246,2006-09-18,TMAX,184
GMW00034068,2015-01-14,TMIN,15
GMW00034068,2008-06-06,TMIN,137
GMW00035032,2005-05-15,TMIN,59
GMW00035032,2010-05-06,TMIN,63
GME00121246,2013-07-19,TMAX,289
GMW00034068,2008-03-11,TMAX,115
GMW00035032,2005-04-25,TMIN,104
GME00121246,2013-12-06,TMAX,46
GME00121246,2009-02-22,TMAX,63
GME00121246,2006-08-18,TMIN,137
GMW00035032,2010-11-19,TMIN,59
GMW00035032,2008-08-02,TMAX,264
GMW00034068,2009-03-22,TMAX,94
GMW00034068,2006-08-22,TMAX,207
GMW00034068,2006-08-22,TMIN,135
GMW00034068,2005-03-26,TMAX,179
GMW00035032,2010-11-19,TMAX,95
GMW00034068,2005-03-26,TMIN,30
GMW00035032,2011-04-29,TMIN,113
GMW00035032,2011-04-29,TMAX,234
GMW00035032,2007-10-30,TMIN,33
GMW00034068,2011-01-27,TMIN,-13
GMW00034068,2014-07-25,TMAX,270
GME00121246,2008-11-03,TMIN,43
GME00121246,2013-02-09,TMIN,-41
GMW00034068,2014-07-25,TMIN,149
GMW00035032,2005-08-22,TMAX,252
GME00121246,2008-11-03,TMAX,138
GMW00035032,2008-06-12,TMIN,104
GMW00034068,2011-01-27,TMAX,30
GME00121246,2011-05-10,TMAX,266
GME00121246,2011-05-10,TMIN,76
GMW00035032,2014-04-27,TMIN,102
GMW00035032,2014-04-27,TMAX,156
GMW00034068,2012-11-26,TMAX,105
GMW00034068,2012-11-26,TMIN,18
GMW00035032,2008-06-12,TMAX,192
GMW00035032,2012-08-15,TMIN,191
GMW00035032,2006-04-26,TMIN,122
GMW00035032,2013-10-23,TMIN,131
GMW00035032,2005-08-22,TMIN,175
GME00121246,2013-02-09,TMAX,18
GME00121246,2009-10-24,TMIN,77
GME00121246,2009-10-24,TMAX,132
GMW00035032,2014-01-08,TMIN,61
GMW00035032,2010-10-10,TMIN,38
GMW00034068,2015-12-25,TMAX,152
GMW00034068,2009-03-22,TMIN,-25
GMW00035032,2010-10-10,TMAX,192
GMW00035032,2012-04-19,TMIN,42
GMW00035032,2012-04-19,TMAX,158
GMW00035032,2010-05-02,TMIN,84
GMW00035032,2010-05-02,TMAX,172
GMW00035032,2014-04-21,TMAX,206
GMW00034068,2010-09-11,TMIN,122
GMW00035032,2005-09-27,TMIN,141
GMW00035032,2005-09-27,TMAX,206
GMW00034068,2011-01-16,TMAX,107
GME00121246,2011-11-03,TMAX,127
GMW00034068,2012-05-27,TMIN,103
GMW00035032,2014-04-21,TMIN,59
GMW00034068,2014-05-21,TMAX,288
GMW00035032,2013-02-21,TMAX,5
GMW00034068,2014-05-21,TMIN,108
GMW00035032,2008-08-02,TMIN,161
GMW00035032,2013-02-21,TMIN,-39
GMW00034068,2007-10-04,TMAX,215
GMW00034068,2005-03-27,TMIN,70
GME00121246,2011-11-03,TMIN,79
GMW00034068,2010-04-15,TMIN,63
GMW00034068,2010-04-15,TMAX,137
GMW00034068,2007-10-04,TMIN,147
GMW00035032,2005-03-09,TMIN,24
GMW00034068,2006-04-12,TMAX,109
GMW00034068,2006-04-12,TMIN,37
GMW00034068,2012-05-27,TMAX,241
GMW00035032,2006-04-26,TMAX,164
GMW00035032,2005-03-09,TMAX,71
GMW00034068,2005-03-27,TMAX,183
GMW00035032,2006-03-19,TMAX,109
GMW00035032,2012-01-16,TMAX,24
GMW00034068,2015-04-07,TMAX,136
GMW00034068,2015-09-04,TMAX,207
GMW00034068,2015-04-07,TMIN,-25
GMW00034068,2012-02-18,TMAX,82
GMW00035032,2014-09-29,TMIN,108
GMW00035032,2014-09-29,TMAX,237
GME00121246,2015-07-02,TMIN,183
GMW00034068,2008-03-02,TMAX,133
GMW00035032,2009-07-16,TMIN,155
GME00121246,2013-06-06,TMIN,91
GME00121246,2013-06-06,TMAX,251
GMW00034068,2008-03-02,TMIN,87
GMW00035032,2006-03-19,TMIN,-26
GMW00035032,2009-07-16,TMAX,286
GME00121246,2015-07-02,TMAX,355
GMW00035032,2015-01-08,TMIN,13
GME00121246,2005-09-05,TMIN,113
GMW00034068,2009-02-19,TMAX,28
GMW00034068,2009-02-19,TMIN,-82
GMW00034068,2015-09-04,TMIN,81
GME00121246,2014-10-28,TMIN,68
GME00121246,2011-08-10,TMIN,86
GMW00035032,2010-06-06,TMAX,291
GMW00034068,2012-11-29,TMAX,59
GMW00035032,2013-07-05,TMAX,247
GMW00035032,2010-06-06,TMIN,126
GME00121246,2014-10-28,TMAX,81
GMW00035032,2013-07-05,TMIN,163
GMW00034068,2012-02-18,TMIN,22
GMW00034068,2015-11-12,TMAX,146
GME00121246,2006-08-18,TMAX,232
GME00121246,2010-05-10,TMAX,171
GME00121246,2011-08-10,TMAX,206
GMW00034068,2009-11-01,TMAX,133
GMW00035032,2013-10-23,TMAX,170
GMW00034068,2009-11-01,TMIN,14
GMW00035032,2007-10-08,TMIN,42
GMW00035032,2007-10-08,TMAX,182
GMW00034068,2005-10-31,TMIN,48
GMW00035032,2012-08-15,TMAX,315
GME00121246,2015-10-09,TMIN,80
GME00121246,2015-10-09,TMAX,172
GME00121246,2009-02-13,TMIN,-3
GMW00034068,2014-10-27,TMIN,37
GMW00034068,2013-04-01,TMIN,-31
GME00121246,2009-02-13,TMAX,46
GMW00034068,2013-04-01,TMAX,73
GME00121246,2006-03-10,TMIN,28
GMW00035032,2009-05-05,TMAX,129
GME00121246,2014-01-19,TMIN,13
GMW00035032,2011-02-16,TMAX,85
GME00121246,2006-03-10,TMAX,99
GMW00035032,2012-01-16,TMIN,-51
GME00121246,2011-01-26,TMAX,33
GME00121246,2011-01-26,TMIN,-16
GMW00035032,2011-02-16,TMIN,4
GME00121246,2010-05-10,TMIN,39
GMW00035032,2007-06-06,TMAX,269
GME00121246,2014-01-19,TMAX,56
GMW00035032,2009-05-05,TMIN,67
GMW00034068,2007-04-06,TMIN,10
GMW00034068,2007-04-06,TMAX,208
GME00121246,2015-01-20,TMAX,13
GMW00034068,2005-10-31,TMAX,139
GMW00035032,2007-06-06,TMIN,156
GMW00035032,2009-03-02,TMAX,97
GMW00034068,2012-05-18,TMAX,224
GMW00035032,2010-12-25,TMIN,-116
GMW00034068,2006-09-28,TMIN,99
GME00121246,2015-11-26,TMAX,72
GMW00035032,2008-08-07,TMAX,311
GMW00035032,2008-08-07,TMIN,165
GMW00034068,2005-07-08,TMIN,102
GMW00035032,2012-06-28,TMAX,304
GME00121246,2013-03-22,TMAX,74
GME00121246,2013-03-22,TMIN,-12
GME00121246,2009-02-22,TMIN,10
GME00121246,2013-08-02,TMIN,156
GME00121246,2013-08-02,TMAX,362
GME00121246,2012-08-17,TMAX,276
GMW00035032,2012-06-28,TMIN,164
GMW00034068,2012-01-08,TMAX,90
GME00121246,2012-08-17,TMIN,126
GMW00035032,2015-01-07,TMAX,38
GMW00035032,2005-10-03,TMAX,142
GMW00034068,2012-01-08,TMIN,45
GMW00035032,2005-10-03,TMIN,89
GMW00034068,2007-08-07,TMIN,166
GME00121246,2006-11-05,TMAX,95
GME00121246,2006-11-05,TMIN,64
GMW00034068,2010-09-04,TMIN,107
GMW00034068,2008-04-28,TMAX,226
GMW00034068,2008-04-28,TMIN,82
GMW00034068,2010-09-04,TMAX,225
GMW00034068,2008-06-28,TMIN,148
GMW00034068,2008-06-28,TMAX,265
GMW00035032,2015-01-07,TMIN,-13
GME00121246,2010-09-27,TMIN,72
GME00121246,2007-09-13,TMAX,203
GMW00034068,2006-09-28,TMAX,210
GMW00035032,2011-12-09,TMIN,30
GMW00034068,2005-07-08,TMAX,199
GME00121246,2009-08-29,TMAX,209
GME00121246,2009-08-29,TMIN,93
GME00121246,2013-11-18,TMAX,73
GME00121246,2013-11-18,TMIN,45
GME00121246,2007-03-21,TMAX,69
GME00121246,2006-11-04,TMIN,45
GMW00035032,2014-09-15,TMAX,209
GMW00034068,2015-05-11,TMAX,271
GMW00034068,2009-05-25,TMIN,147
GMW00034068,2009-05-25,TMAX,316
GMW00035032,2007-10-16,TMIN,70
GMW00034068,2010-07-16,TMIN,147
GMW00034068,2010-07-16,TMAX,330
GMW00034068,2012-09-08,TMAX,286
GMW00035032,2013-01-17,TMAX,-6
GMW00035032,2013-01-17,TMIN,-33
GMW00034068,2012-09-08,TMIN,90
GMW00035032,2011-12-18,TMAX,31
GMW00035032,2011-12-18,TMIN,-15
GME00121246,2007-09-13,TMIN,64
GMW00035032,2015-10-24,TMIN,46
GMW00035032,2015-10-24,TMAX,131
GME00121246,2015-11-26,TMIN,-2
GMW00035032,2011-07-17,TMIN,143
GMW00035032,2015-12-22,TMIN,82
GMW00035032,2009-05-03,TMIN,80
GMW00035032,2013-07-24,TMAX,288
GMW00035032,2013-07-24,TMIN,185
GMW00034068,2006-05-09,TMIN,91
GMW00035032,2014-09-15,TMIN,138
GMW00034068,2006-05-09,TMAX,183
GMW00035032,2009-05-03,TMAX,220
GMW00035032,2011-07-17,TMAX,177
GME00121246,2010-09-27,TMAX,130
GMW00034068,2013-03-13,TMIN,-67
GMW00034068,2013-10-20,TMAX,164
GMW00034068,2013-10-20,TMIN,125
GMW00035032,2012-02-19,TMIN,-5
GMW00035032,2012-02-19,TMAX,65
GMW00035032,2007-10-15,TMAX,181
GMW00035032,2007-10-15,TMIN,29
GME00121246,2007-12-29,TMAX,46
GMW00034068,2005-06-20,TMIN,130
GME00121246,2007-08-16,TMAX,227
GME00121246,2010-11-15,TMAX,130
GME00121246,2010-11-15,TMIN,60
GME00121246,2007-08-16,TMIN,139
GMW00035032,2015-08-15,TMAX,255
GME00121246,2006-11-20,TMIN,23
GME00121246,2006-11-20,TMAX,96
GMW00035032,2015-08-15,TMIN,178
GMW00034068,2013-12-14,TMAX,47
GMW00035032,2011-05-05,TMIN,21
GMW00035032,2010-09-07,TMIN,104
GMW00035032,2011-05-05,TMAX,190
GME00121246,2008-06-16,TMAX,199
GME00121246,2008-06-16,TMIN,83
GME00121246,2010-01-07,TMAX,-34
GMW00035032,2010-08-17,TMIN,144
GMW00035032,2012-09-27,TMAX,172
GMW00035032,2007-06-18,TMIN,158
GMW00035032,2012-09-27,TMIN,112
GME00121246,2012-11-22,TMIN,-7
GME00121246,2012-11-22,TMAX,91
GMW00034068,2009-11-27,TMIN,55
GMW00034068,2009-11-27,TMAX,117
GMW00035032,2007-06-18,TMAX,256
GME00121246,2007-03-21,TMIN,2
GMW00034068,2012-07-21,TMIN,110
GME00121246,2008-06-15,TMAX,178
GMW00034068,2013-03-13,TMAX,6
GMW00034068,2005-09-05,TMAX,291
GMW00034068,2005-09-05,TMIN,126
GMW00034068,2008-06-06,TMAX,258
GMW00034068,2015-05-11,TMIN,83
GME00121246,2010-03-17,TMAX,137
GMW00034068,2010-10-07,TMAX,196
GMW00034068,2010-10-07,TMIN,113
GMW00034068,2006-08-09,TMIN,156
GMW00034068,2006-08-09,TMAX,233
GME00121246,2010-03-17,TMIN,1
GMW00035032,2012-03-14,TMIN,4
GMW00035032,2012-03-14,TMAX,87
GME00121246,2013-01-25,TMIN,-38
GME00121246,2013-01-25,TMAX,-24
GME00121246,2007-08-02,TMIN,114
GME00121246,2007-08-02,TMAX,230
GMW00035032,2010-08-17,TMAX,179
GMW00034068,2006-07-11,TMIN,165
GMW00034068,2006-07-11,TMAX,330
GME00121246,2008-06-15,TMIN,82
GME00121246,2007-12-29,TMIN,-24
GME00121246,2010-01-07,TMIN,-78
